vender_id,shop_id,fans_num,vip_num,shop_reg_tm,cate,shop_score
457,5744,2748,1935,2018-3-2,49,9.9634
5254,1131,77988,1992,2017-11-29,49,9.906922
2940,4685,933,5436,2015-1-30,49,9.469878
1600,10099,1776,18458,2017-6-17,49,9.291476
5939,5044,460,234,2017-6-23,49,9.361297
7791,5824,388,402,2018-1-3,49,9.912129
1516,9329,2173,5832,2017-12-18,49,9.6805
6928,8130,26801,36802,2014-6-18,49,9.463258
7898,5597,7354,7850,2017-6-21,49,9.488741
4815,4091,36,278,2017-7-5,49,9.629203
7333,6911,7490,16,2017-12-7,49,-1
8718,4356,506,3895,2017-6-14,49,9.240382
5744,4368,1051,3526,2017-7-22,49,9.584733
6385,626,13749,5225,2017-12-12,49,8.888985
4425,3151,79,50,2017-12-6,49,9.706482
6258,7677,2366,119,2017-6-13,49,9.383171
9360,10148,1072,2840,2017-12-7,49,9.885504
881,6817,52624,2024,2017-12-6,49,9.498486
9364,3112,15370,2921,2017-6-10,49,9.772021
8505,3439,1331,63192,2017-12-5,49,9.559849
6939,2668,12970,2199,2017-12-6,49,9.767234
5993,8885,1836,1530,2017-6-27,49,9.865869
5519,639,4344,1778,2017-12-5,49,9.896076
6489,4096,197,670,2017-12-10,49,9.766458
6046,3344,26559,14280,2017-12-8,49,9.867216
4371,9740,204,462,2017-6-24,49,9.739776
1580,7105,23588,14331,2017-6-15,49,9.686756
4117,1995,114,918,2017-12-24,49,9.428296
3064,9950,42,12,2017-12-12,49,-1
2159,4154,21052,20851,2015-6-30,49,9.643544
1147,8000,20433,135,2018-1-3,49,-1
7631,9277,2326,3574,2017-7-14,49,9.433088
5831,3749,6071,23300,2015-1-30,49,9.011175
8284,5906,23354,2236,2017-6-23,49,9.644363
3422,5341,1022,297,2017-12-8,49,9.873897
8359,8282,204,258,2018-1-8,49,9.695436
5399,1742,16564,22165,2015-8-11,49,9.380893
3477,4880,1050,5334,2015-8-14,49,9.346131
6538,1637,1820,4453,2013-6-28,49,9.677533
7824,6930,655,4935,2014-11-19,49,9.411887
3602,6493,3100,1964,2017-12-14,49,9.690092
3726,5615,4362,5155,2017-6-13,49,9.17301
5373,3383,1390,6081,2017-6-9,49,9.737006
3269,1750,942,7981,2017-7-18,49,9.272217
4765,727,3178,24726,2014-5-9,49,9.098372
1072,4862,780,2510,2017-12-12,49,9.94874
2515,1137,60188,14008,2017-6-2,49,9.548667
5992,9757,272,369,2017-12-12,49,9.930098
1728,1690,20,6,2017-12-30,49,-1
1132,6798,13622,9907,2014-11-18,49,9.382743
7945,7437,11228,5937,2017-12-18,49,9.957368
3067,187,3453,7804,2017-12-18,49,9.768842
5041,117,21515,6846,2017-12-15,49,9.744982
8144,2211,70,477,2017-12-14,49,9.332093
5789,615,72195,116501,2013-6-28,49,9.433492
8923,10287,817,415,2017-12-18,49,9.330868
3735,8526,28922,10130,2017-12-12,49,9.545785
7995,7543,2101,4291,2018-1-9,49,9.904912
1483,5358,3651,1591,2017-6-5,49,9.752065
5107,7519,327,790,2017-6-8,49,9.517568
43,1747,239,411,2017-5-30,49,9.397274
1539,7175,146,559,2017-12-12,49,9.400738
657,9842,1086,3185,2017-12-18,49,9.729027
3848,9712,1243,97,2017-12-26,49,9.73205
7646,8369,3731,24924,2017-6-5,49,9.447255
4024,219,1234,8508,2017-12-15,49,9.46749
4483,8156,25898,118681,2017-6-6,49,9.546145
1480,3072,2293,74570,2017-5-26,49,9.364258
4249,8929,24,45,2017-7-14,49,-1
1049,6551,179,194,2017-6-1,49,9.523452
5452,518,50350,6320,2017-12-20,49,9.359519
444,10180,23747,58529,2014-6-17,49,9.648899
9160,4598,722,257,2017-12-25,49,9.686894
4297,3530,243,64,2015-6-25,49,-1
6751,8795,8530,17979,2015-7-13,49,9.382188
963,9151,808,245,2017-5-25,49,9.846339
3191,1670,3572,1314,2017-6-6,49,9.553806
405,6969,21949,1766,2017-5-31,49,9.172128
4115,5398,4685,25350,2014-5-6,49,9.505659
6739,4998,72,87,2017-6-10,49,9.56461
998,2549,425,6662,2017-6-1,49,9.430907
4261,5676,42721,197567,2014-5-29,49,9.590283
3122,2603,249,1217,2017-12-21,49,9.819913
4746,3646,70,64,2017-6-5,49,-1
146,3747,3713,24973,2017-5-23,49,9.718373
4104,10239,2115,2640,2017-5-26,49,9.667407
9741,4968,1868,114,2017-5-31,49,9.630102
8366,8146,10553,268,2018-3-15,49,9.775116
1676,533,1062,4542,2017-5-27,49,9.58152
8804,7814,6420,13413,2017-5-24,49,9.656517
605,8406,1987,998,2017-6-22,49,9.021549
7207,4254,645,912,2017-12-20,49,9.548251
3509,3331,2591,18145,2017-12-27,49,9.815487
6004,4915,6254,10644,2017-5-18,49,9.670606
9226,1579,925,1628,2017-12-21,49,9.500977
7451,8319,516,16319,2018-1-8,49,9.958022
6728,3093,20561,8644,2017-5-24,49,9.583624
9641,5516,883,1158,2017-12-25,49,9.97551
4652,2024,655,6706,2017-5-22,49,8.91044
2295,3345,8934,5153,2017-5-23,49,9.893518
6144,8693,348,302,2018-1-3,49,-1
1004,332,2227,2800,2017-12-29,49,9.764844
5456,2607,270,199,2018-1-3,49,-1
6189,2825,2566,923,2017-5-20,49,9.740844
2542,6347,10446,6002,2017-12-22,49,9.749347
1786,2378,644,3427,2017-12-25,49,9.417178
5966,7732,4443,19900,2014-5-5,49,9.192176
3617,7147,6,235,2018-3-7,49,-1
13,3356,10925,10580,2017-6-4,49,9.714884
1981,7393,29459,2747,2018-3-6,49,9.671576
9310,5868,155,357,2017-6-14,49,9.898097
9175,3520,1062,7908,2017-5-16,49,9.557321
4096,2007,417,1725,2017-7-2,49,9.928948
4415,6566,5657,2970,2017-5-18,49,9.641611
5617,2995,1541,4898,2017-5-16,49,9.553799
8642,3560,849,1444,2017-5-26,49,9.583348
8617,934,2484,299,2017-5-31,49,9.434044
4374,8477,6477,17525,2017-6-9,49,8.937871
5384,9976,3915,1976,2017-12-29,49,9.729331
9541,343,22103,3602,2017-12-26,49,9.452354
3148,4792,139,614,2018-1-9,49,9.612238
9286,9531,33922,2408,2015-9-25,49,9.290651
4298,6758,5251,5092,2017-12-29,49,9.057268
6565,1569,1854,27380,2015-8-24,49,9.643353
3391,3285,34365,1349,2018-3-8,49,9.845085
2635,4612,34,88,2017-12-28,49,-1
7494,662,14766,254,2017-5-12,49,9.511875
3,1313,565,821,2017-12-28,49,9.778723
7042,6265,54121,472,2017-12-29,49,9.571463
6858,8805,787,5507,2017-5-15,49,9.582836
9478,10242,11114,2626,2017-5-11,49,9.5276
4309,7014,206,127,2018-1-2,49,9.558211
4833,7292,26632,2915,2018-1-2,49,9.657298
2623,6530,10640,396,2018-1-10,49,9.860731
8640,110,380,973,2017-5-16,49,9.340245
5074,7007,1023,2945,2018-1-4,49,9.556023
611,139,3305,27384,2018-1-5,49,9.361904
7463,8516,13950,11122,2017-5-16,49,8.979613
6005,7038,50924,676,2018-1-13,49,9.763136
5665,7027,2307,4165,2018-1-2,49,9.901372
8162,1680,1588,2197,2018-1-4,49,9.732444
4398,1241,22747,2986,2018-1-5,49,9.338638
3540,10279,45,14,2017-12-30,49,-1
4934,9242,477,1584,2017-5-27,49,9.647245
3738,9041,6075,15449,2017-5-7,49,9.85628
1663,203,50414,5288,2018-1-6,49,9.30687
1107,1078,287,820,2017-5-8,49,9.632746
5319,1425,499,1460,2015-6-15,49,9.446716
2215,9243,21000,1010,2017-5-4,49,9.914091
9554,2983,20813,1139,2018-1-5,49,9.663607
8818,7749,2930,20366,2015-8-10,49,9.702733
2344,3783,1297,855,2017-5-4,49,9.413196
7262,8030,810,3154,2018-1-11,49,9.369941
781,1022,34001,6888,2017-5-3,49,9.367714
8841,5424,40,69,2018-1-12,49,9.804512
9447,9660,1195,5275,2018-1-17,49,9.922148
5528,7044,23132,7721,2017-5-3,49,9.759957
2719,9844,97,1515,2018-1-9,49,9.070867
2941,7986,200537,469,2018-1-10,49,9.957675
7240,9239,1650,4537,2018-1-11,49,9.920635
3234,3071,30563,45591,2015-6-11,49,9.322586
490,222,1245,8038,2017-5-2,49,9.666363
1254,7479,4196,573,2017-7-25,49,9.665629
5240,7612,3717,7335,2017-5-7,49,9.848871
8031,3070,192,384,2017-5-3,49,9.611417
7161,3095,24239,1384,2018-1-9,49,9.837292
8743,3262,57309,7222,2015-8-10,49,9.559087
5004,3841,49052,16360,2017-4-28,49,9.782558
497,7071,466,1726,2018-1-10,49,9.229835
7239,6784,278,1580,2017-5-2,49,9.484722
1826,1358,5932,1350,2018-1-14,49,9.756159
6485,5933,195,2529,2018-1-15,49,-1
883,2969,27,92,2017-5-9,49,-1
2141,2170,13779,2973,2017-9-26,49,9.578294
1056,47,24257,175937,2015-8-11,49,9.432435
7453,1441,24647,9397,2017-4-27,49,9.63622
1095,5743,515,3135,2017-5-6,49,9.424484
2980,3035,42,1932,2018-1-13,49,9.92453
3479,8412,2226,2862,2017-5-4,49,9.267551
1337,9738,272,579,2017-5-5,49,8.87113
7552,1282,1115,12578,2017-4-26,49,9.517831
249,10122,954,14820,2017-4-26,49,9.157701
4154,618,1016,17572,2017-4-26,49,9.270145
1970,901,16,121,2017-5-3,49,9.945027
4207,9518,24323,48177,2017-5-3,49,9.72698
9068,7672,1636,10103,2018-1-17,49,9.902164
9714,301,52497,13226,2018-1-11,49,9.564994
1548,6732,15,1,2018-2-8,49,-1
8371,1156,85,534,2018-1-15,49,9.537114
8882,327,161,247,2017-5-8,49,-1
3314,4223,21702,29768,2017-4-28,49,9.472388
7680,5371,6367,30818,2015-8-14,49,9.542627
9728,407,2723,10403,2017-4-26,49,9.312044
6003,4170,277,1580,2017-4-25,49,9.88127
7341,10394,582,2368,2018-1-20,49,9.463558
2030,2087,21355,20760,2017-4-30,49,9.665464
7676,6747,539,1158,2018-1-16,49,9.959725
8155,6625,21550,13656,2018-1-16,49,9.813174
3004,3819,2239,20035,2017-4-22,49,9.715931
6981,5599,157,283,2018-1-24,49,-1
6634,4427,23,251,2018-1-16,49,9.699064
8168,3463,31733,184,2018-1-24,49,-1
6367,7015,22108,262,2018-1-18,49,9.751569
1359,702,12520,5708,2017-5-17,49,9.407214
7831,5644,1042,1776,2018-1-19,49,9.836747
3176,8825,10994,2209,2018-1-29,49,9.047298
1943,9816,7273,52912,2016-1-4,49,9.247526
1418,7571,580,10054,2014-6-5,49,9.389057
9362,5953,1463,5169,2015-6-12,49,-1
2027,1977,20890,2664,2018-3-8,49,9.123348
1982,1583,71015,89725,2018-1-17,49,9.702251
9143,7289,1535,2373,2018-1-25,49,9.680109
9473,9481,118960,44187,2015-6-10,49,9.677754
3440,6971,3142,2784,2017-4-24,49,9.632575
3577,64,148,506,2017-4-20,49,-1
252,1872,1096,5850,2015-7-2,49,9.47742
5152,340,20829,6389,2017-4-19,49,9.54308
7045,1134,1307,13628,2017-4-18,49,9.608409
9737,4302,25768,2985,2017-5-6,49,9.764332
8512,9132,5896,54596,2017-4-17,49,9.37361
8979,3798,6,4,2018-2-1,49,-1
5835,8169,35163,8209,2017-4-25,49,9.676645
7210,5001,50818,34356,2015-6-18,49,9.494585
3016,5136,6341,13431,2017-4-21,49,9.817858
1492,5054,32,96,2018-1-19,49,9.729085
8533,7428,5060,2905,2017-4-18,49,9.870668
2661,8829,2276,4814,2015-1-17,49,9.622823
4347,247,350,1379,2018-2-23,49,9.964103
6436,7126,1287,5580,2018-2-24,49,9.602434
6516,8337,1751,4517,2017-4-22,49,9.86258
6243,3926,4528,12974,2015-6-25,49,9.285537
4550,5877,10622,18502,2018-1-28,49,9.849957
1931,8962,81,41,2018-1-29,49,9.775746
6781,3349,175,149,2017-4-27,49,9.730334
8017,6170,266,289,2018-1-28,49,9.766959
2680,370,4157,8058,2015-1-7,49,-1
9617,5339,4998,19514,2018-1-23,49,9.494013
841,8198,21266,124,2018-1-25,49,-1
7054,9177,158,66,2018-1-24,49,-1
1602,9544,115387,101980,2018-1-24,49,9.058169
2795,1392,548,4910,2018-1-22,49,9.201374
7040,3327,3658,7845,2017-4-18,49,9.808955
1815,4492,5958,1930,2018-1-27,49,9.608942
3817,8459,35,91,2017-4-20,49,-1
6047,8177,656,1688,2018-2-5,49,9.770668
5826,9749,10879,495,2017-11-7,49,9.876434
3274,7823,312,239,2018-1-23,49,9.738867
2587,9434,3788,9628,2017-4-18,49,9.394311
7231,10308,53477,30722,2013-5-23,49,9.731158
1464,2796,31279,964,2018-1-25,49,-1
4480,7165,3616,993,2018-3-4,49,9.965373
2771,4550,483,219,2017-9-20,49,9.814591
7001,2289,1557,16662,2017-4-12,49,9.637574
5393,6286,598,471,2018-1-31,49,9.802574
1590,5101,24029,184423,2013-6-28,49,9.458494
9422,10133,5969,21489,2015-7-8,49,9.674718
5556,10142,24225,10639,2017-4-10,49,9.832901
5164,7651,568,1009,2018-1-26,49,-1
6785,3440,264,300,2017-4-8,49,9.736273
9562,1906,29,200,2018-1-25,49,9.665605
3882,3489,908,133,2018-1-29,49,9.313884
181,8064,57078,18633,2018-1-26,49,9.841478
4830,2287,9729,3444,2017-9-23,49,9.612235
831,9228,2554,2352,2018-1-31,49,9.97059
5642,10064,188,645,2018-3-6,49,-1
711,10338,5837,967,2017-4-24,49,9.481544
54,6910,524,6026,2015-6-6,49,9.681236
3562,2937,23412,37463,2018-1-29,49,9.470343
7381,436,339,6266,2018-1-29,49,9.695688
3714,8293,23521,3431,2017-4-7,49,9.687407
4762,6685,10874,9459,2018-2-1,49,9.73206
8542,4145,97,142,2018-3-23,49,-1
6321,1082,1563,6219,2017-10-16,49,9.490006
6759,5352,1110,1263,2018-3-5,49,9.91255
4824,644,22539,462,2018-2-2,49,9.870712
2810,3289,408,1411,2017-4-24,49,9.035259
7120,9059,3217,48179,2017-4-8,49,9.043491
7807,9377,90,490,2017-5-10,49,9.857187
7642,4979,536,242,2018-3-2,49,-1
9304,7341,433,1748,2017-4-8,49,9.050792
7685,198,4094,2778,2017-4-19,49,9.540989
7115,8666,27466,12374,2015-9-7,49,9.637898
9590,2471,22734,528,2018-2-7,49,9.688572
3518,4487,2789,8916,2014-4-24,49,9.145981
7305,8272,4596,6794,2017-4-19,49,9.045525
9430,9131,427,29972,2018-3-13,49,9.523753
6991,3963,1700,1522,2017-4-24,49,9.925106
1315,6419,10,24,2018-2-27,49,-1
5105,10256,4896,11379,2017-4-1,49,9.261215
3262,7875,2973,6457,2018-2-8,49,9.825044
1037,5666,79,397,2018-3-6,49,9.97059
6830,8391,32212,3739,2018-2-23,49,9.937211
6918,6932,1346,22155,2015-7-3,49,9.648896
8852,4651,21406,1472,2018-3-2,49,9.675231
627,10370,1091,655,2014-6-24,49,9.61208
857,8445,33,71,2017-4-6,49,-1
854,1584,10742,4287,2017-5-24,49,9.660063
2501,9422,3,29,2017-10-17,49,-1
2873,1718,26814,6151,2018-2-28,49,9.733905
4268,3931,1201,5116,2017-4-6,49,9.588975
9483,9115,867,9428,2017-5-26,49,9.228768
5602,366,54491,11629,2018-2-28,49,9.413123
6760,9517,398,3551,2018-3-7,49,9.836939
2650,1900,4329,7688,2018-2-23,49,9.878552
6412,8728,20620,1020,2018-2-26,49,9.953339
4720,7867,54428,16834,2018-2-14,49,9.324509
3812,4483,53468,3945,2017-4-23,49,9.856988
2389,2228,22110,12447,2018-2-26,49,9.705149
1113,9590,6048,19741,2014-4-24,49,9.108458
9472,4429,1294,4179,2017-3-27,49,9.546353
1598,3391,29872,38796,2015-6-5,49,9.702766
3866,8932,2914,4095,2017-3-27,49,9.792987
2803,7406,261,237,2017-3-28,49,9.928716
6862,5803,32720,3450,2018-2-26,49,9.733905
7869,10178,16164,99482,2015-6-11,49,9.538814
9455,9017,1977,7407,2015-8-12,49,9.23645
3466,749,2208,51248,2017-9-27,49,8.871056
1410,4229,60367,20106,2015-7-14,49,9.855442
3444,9862,26370,3357,2018-2-26,49,9.634235
6793,8970,878,573,2015-7-3,49,9.817441
1129,6775,852,1311,2017-4-7,49,9.195716
4972,5870,270,3527,2018-2-28,49,9.269094
1776,6647,1294,3090,2018-2-27,49,9.327384
5274,6267,286,114,2017-5-27,49,9.812317
954,1844,1027,4536,2015-8-21,49,9.601232
3533,7115,2528,3768,2014-4-24,49,9.732683
2072,6046,1257,2396,2017-3-23,49,9.42495
8073,3271,4075,1358,2015-9-11,49,9.404968
2454,1236,965,11467,2014-4-24,49,9.279321
6609,600,785,11363,2018-3-5,49,9.750215
8067,8322,1227,3708,2017-8-10,49,9.6374
5823,1800,485,3907,2017-3-21,49,9.099307
1916,6058,979,4295,2014-4-23,49,9.372207
6297,10039,751,24029,2017-4-20,49,9.395414
7913,9870,6715,20340,2016-4-7,49,9.427772
4538,5068,263,3155,2018-3-15,49,9.349101
1803,2248,2854,2447,2015-6-11,49,9.869222
2070,2596,392,469,2018-3-3,49,-1
5218,5061,9301,17062,2015-6-16,49,9.869353
383,2521,22920,3088,2018-3-8,49,9.927772
6130,5015,576,1813,2017-3-27,49,9.279698
5135,8189,49817,24924,2018-3-5,49,-1
5197,4997,199,291,2018-3-16,49,9.589151
8321,5368,22931,2767,2018-3-5,49,9.97059
9076,324,21399,2805,2017-3-23,49,9.768017
3463,2279,1268,6016,2014-6-25,49,9.616847
2647,2225,272,997,2017-3-21,49,9.674916
9400,1618,1230,8687,2018-3-6,49,-1
355,6944,63969,85597,2014-10-31,49,9.66568
5679,747,20748,5461,2018-3-6,49,9.928539
6466,2234,6025,104564,2017-3-16,49,9.447567
9560,4789,29667,42294,2016-3-11,49,9.492028
2414,268,28878,62365,2017-3-20,49,9.172415
6653,8077,1801,3466,2018-3-13,49,-1
7491,5862,14,26,2017-3-22,49,-1
6548,9399,5036,5705,2017-3-31,49,9.20064
6298,259,631,2894,2017-3-28,49,9.263841
7368,8942,766,431,2018-3-8,49,9.945286
2385,4787,45,220,2017-3-17,49,9.310477
5871,8182,1629,2784,2017-5-25,49,9.865228
5915,437,31544,913,2018-3-18,49,9.97059
1097,476,3654,6327,2015-6-18,49,9.532192
578,6287,1313,910,2018-3-8,49,9.693291
2173,6335,4184,146,2017-3-16,49,9.722072
4235,4491,513,399,2017-3-31,49,9.809235
1274,9280,10694,676,2018-3-10,49,9.663364
696,8019,1012,14838,2017-3-22,49,9.783064
8551,5863,3645,13803,2014-4-22,49,9.406454
7055,8895,3080,23699,2015-7-20,49,9.00099
8503,5454,20016,63447,2014-4-30,49,9.836153
8707,4767,31767,33546,2015-6-2,49,9.573348
5111,6395,962,2457,2018-3-16,49,9.886988
6476,5952,140,1215,2018-3-9,49,9.047591
4955,4159,6887,4023,2018-3-12,49,9.65695
113,7383,25608,59750,2015-8-31,49,9.05489
4793,3625,3733,6068,2015-6-13,49,9.078761
8603,1619,1609,1356,2015-6-26,49,9.647976
6646,3742,941,1975,2016-4-7,49,8.856966
4140,8231,22,28,2018-3-11,49,-1
7515,2191,538,768,2018-3-12,49,9.97059
3230,1913,12785,1857,2018-3-15,49,9.70587
702,346,16642,19877,2015-9-29,49,9.882795
6851,8898,1133,4180,2018-3-16,49,9.098357
9340,6421,1257,3985,2018-3-14,49,9.694408
3414,9148,21542,42856,2015-2-2,49,9.301426
8401,496,18128,64483,2015-8-28,49,9.755763
6016,466,4180,3651,2017-3-8,49,9.703419
2118,7623,1871,3987,2017-3-8,49,9.003575
6233,9229,5508,18813,2017-3-20,49,9.809902
523,2443,1844,4189,2017-3-11,49,9.369585
9040,1437,21357,3864,2017-3-16,49,9.443192
2152,9595,5059,3407,2017-9-14,49,9.778473
3869,4416,18952,11015,2017-3-25,49,9.718687
7876,3263,12659,175493,2014-7-3,49,9.131625
3285,8741,10446,18188,2017-3-8,49,9.524064
9085,7098,40747,59651,2017-3-11,49,9.35695
7585,199,2462,33695,2017-3-5,49,9.035292
5694,6999,11168,5104,2017-3-6,49,8.891463
1191,225,8275,12154,2017-3-24,49,9.272077
8019,8560,5675,11914,2017-3-6,49,9.307699
9110,8963,2267,5226,2018-3-24,49,9.963236
2190,5515,238,922,2014-8-12,49,9.398571
964,5984,3569,7597,2015-9-2,49,9.417175
786,8582,775,2470,2014-7-22,49,9.110846
6950,10307,24279,19565,2017-3-2,49,9.510742
6117,1059,843,9866,2017-3-7,49,9.649802
2976,4524,737,4089,2018-3-27,49,9.344465
937,7461,541,2579,2015-9-10,49,9.53565
1947,8561,6999,11378,2017-3-23,49,9.904672
5196,10363,504,1094,2017-3-5,49,9.472641
6601,5122,1688,2944,2017-2-24,49,9.500019
7550,3206,686,1511,2015-10-12,49,9.497556
3986,5998,41445,88076,2012-3-14,49,9.388256
5331,9392,545,6963,2017-3-1,49,9.505771
5037,9994,34713,190938,2013-8-8,49,9.492819
6572,7318,40173,23816,2015-2-10,49,9.507546
471,1354,4880,7823,2014-7-2,49,9.360886
583,6341,1351,3557,2014-7-4,49,9.434745
8555,4675,148,803,2017-3-6,49,9.215062
8576,146,2002,11244,2017-3-13,49,9.378377
4679,5815,814,192,2017-3-7,49,9.856039
2601,1729,644,1780,2015-8-15,49,9.029401
7619,2873,32567,8326,2015-9-16,49,9.616181
8531,7273,821,5759,2014-4-18,49,9.739329
6152,7949,9481,36380,2014-7-2,49,9.265522
7732,8416,2496,5176,2015-9-11,49,9.313961
7419,10080,5829,30186,2014-5-12,49,9.497786
7183,1411,2362,6789,2017-4-19,49,9.157478
3386,6769,22296,3734,2015-10-9,49,9.531264
73,1360,16156,48468,2015-9-22,49,9.558544
9250,1383,1883,4338,2017-3-2,49,9.377873
2290,9011,852,9184,2017-3-22,49,9.701383
2480,743,3801,781,2017-4-26,49,9.520924
8644,7834,9845,20768,2015-6-1,49,9.752693
6295,953,24404,4091,2017-3-9,49,9.184862
8415,7800,2206,3316,2017-2-24,49,9.774892
4507,8334,24688,9990,2014-7-11,49,9.602117
6056,2491,25009,339136,2014-7-9,49,9.396041
6802,4051,22054,6956,2015-9-17,49,9.718034
5656,6552,3390,3110,2017-5-27,49,9.871396
5770,2028,1217,3519,2017-3-6,49,8.963325
8646,9199,21773,23438,2015-6-1,49,9.4081
5383,2712,36722,8465,2017-2-27,49,9.885685
9520,6750,52,163,2017-2-22,49,-1
6921,4603,99,113,2017-3-8,49,8.889115
7269,672,4169,8183,2015-2-2,49,9.419319
4414,1511,47296,37964,2014-7-23,49,9.694929
1767,7635,23971,12379,2014-4-17,49,9.342814
6890,8434,6978,18657,2014-7-10,49,9.201017
902,8628,4634,10053,2014-7-11,49,9.002417
1428,1471,259,1512,2017-2-24,49,9.228003
8819,3607,21298,25773,2011-11-16,49,9.545373
3388,345,7204,6149,2015-6-1,49,9.770809
1137,2669,9527,11340,2017-2-23,49,9.54697
2078,792,25087,87028,2014-7-10,49,9.460245
3232,9985,2985,48958,2014-4-17,49,9.094003
8790,3580,2252,5473,2014-7-30,49,9.794627
3120,5983,2684,7885,2017-9-12,49,9.70364
4476,6762,2728,5060,2017-2-27,49,9.264467
2568,9021,24231,40237,2017-7-11,49,9.58864
2220,2638,23220,7788,2017-3-7,49,9.631226
4566,7419,10660,17946,2014-7-30,49,9.236002
1938,5453,255,1037,2017-2-20,49,9.481441
292,948,19313,181559,2014-8-12,49,9.37855
6020,3168,59279,6390,2017-2-18,49,9.795566
2759,3083,1108,4550,2017-2-17,49,9.243031
422,7166,17555,1947,2017-3-1,49,9.639524
141,7767,723,2348,2017-2-17,49,9.600047
2153,8010,7738,16545,2014-7-17,49,9.765022
8288,5351,2544,1658,2017-3-22,49,9.618689
3837,2848,1579,8422,2017-2-21,49,9.10055
2569,8148,94311,148435,2014-7-19,49,9.346251
2907,5686,1247,13235,2017-3-10,49,9.310536
2840,2749,1619,24592,2014-7-18,49,8.971104
6809,9969,21114,42604,2014-4-17,49,9.305458
9316,4116,644,899,2014-7-25,49,-1
1977,7238,30794,38256,2014-7-17,49,9.733334
7090,6847,3236,8014,2014-7-18,49,9.408994
110,8135,1066,2106,2015-7-3,49,9.630734
6101,512,22719,6525,2015-9-23,49,9.782367
7404,7748,1982,8204,2015-9-15,49,9.641005
9696,10008,6538,14275,2014-4-26,49,9.616967
3707,7556,29402,56331,2015-7-13,49,9.337682
2585,3519,23298,23640,2014-7-24,49,9.455756
7041,9296,7546,49929,2014-4-17,49,9.679557
2782,4552,185,306,2017-2-20,49,9.650358
8394,3803,14051,4106,2017-2-27,49,8.999315
4945,8254,89,48,2017-2-10,49,-1
2544,2105,15685,15510,2014-8-5,49,9.598493
4251,8808,6471,88502,2014-8-4,49,9.62545
4769,5871,1805,32075,2017-2-8,49,9.220986
3417,1125,3241,4221,2014-8-5,49,9.465103
5375,4048,23174,1824,2015-6-26,49,9.882559
5690,2419,3247,8564,2014-8-11,49,9.460221
2720,9765,2847,2906,2017-2-17,49,9.226751
3759,8124,4615,21695,2014-8-12,49,9.714364
6953,189,27511,76740,2014-9-1,49,9.367314
980,1398,201,584,2017-2-15,49,9.497239
2212,5858,16402,17784,2014-4-15,49,9.647629
2340,6051,24234,25201,2017-1-20,49,9.730159
1752,610,2765,15659,2017-1-18,49,9.386209
7075,3486,7832,9466,2015-1-5,49,9.602654
7548,499,3221,6927,2014-9-11,49,9.561393
459,2151,1843,4133,2017-1-18,49,9.76207
189,5158,635,1027,2014-4-14,49,9.249667
1093,7037,14003,24349,2014-9-10,49,9.12825
5117,3565,2807,5127,2014-4-14,49,9.445355
3594,4666,19259,33071,2015-12-30,49,9.870846
8585,6735,1050,2973,2014-9-10,49,9.616496
5616,46,4858,36961,2014-9-12,49,9.766317
8835,6091,434,562,2014-4-14,49,9.395246
4677,2893,14499,14294,2015-9-14,49,9.668248
239,3184,2339,24438,2014-9-16,49,9.507943
4254,7050,147,173,2017-10-25,49,9.133377
3770,7648,2907,8340,2015-9-30,49,8.915125
5958,2246,3657,20740,2017-2-28,49,9.576589
1997,7545,1325,3744,2017-1-18,49,9.652501
9490,4043,62163,6594,2017-1-10,49,9.680835
5089,7595,49,263,2017-9-15,49,9.876241
5065,262,1792,2587,2014-10-17,49,9.183538
8050,4632,12537,42551,2014-9-23,49,9.580818
8998,6574,21990,55969,2014-9-29,49,9.880547
5328,5077,508,2825,2014-9-30,49,9.570397
3592,6169,13872,47575,2014-10-8,49,8.898076
9201,5005,6723,40483,2014-10-28,49,9.228607
7086,3979,2262,4631,2017-9-28,49,9.915627
1596,6535,61245,13676,2014-10-17,49,9.649187
4654,4782,348,2294,2016-10-9,49,9.453043
3307,6456,2338,22364,2017-1-6,49,9.314308
1781,9374,17518,91986,2014-4-15,49,9.256689
4532,4601,10426,19925,2014-10-11,49,9.8337
3789,1720,21000,39801,2014-10-18,49,9.48152
7572,7167,624,1214,2017-1-18,49,9.212629
7565,8184,554,10299,2017-2-6,49,9.27133
6085,9349,21344,784,2017-1-10,49,9.622268
8756,2630,759,2481,2015-1-16,49,9.149407
5365,8598,62572,1255,2016-12-30,49,9.805443
3694,982,39453,131440,2015-9-25,49,9.511982
5697,5751,42776,113888,2014-10-17,49,9.653101
7121,5459,26597,82334,2014-10-23,49,9.527115
4705,3632,32482,14064,2014-4-10,49,9.788681
8166,8676,1270,1726,2015-9-24,49,9.501008
1012,5536,621,752,2014-4-9,49,9.773891
5483,4251,27744,17731,2017-9-26,49,9.679865
7292,1039,1129,5380,2014-4-11,49,9.532707
3025,4668,336,2968,2017-12-11,49,9.401779
9072,3213,17850,5819,2015-10-8,49,9.728991
2559,8096,77952,52990,2014-4-11,49,9.52247
3115,8438,54017,6627,2017-2-7,49,9.820968
97,1581,1204,40444,2016-12-28,49,8.92183
8165,4549,12162,7854,2015-10-12,49,9.477273
6610,3727,19095,55639,2012-3-20,49,9.3629
6435,1401,80,241,2016-12-30,49,-1
6428,2892,14271,10651,2016-12-26,49,9.499212
4448,8275,32980,37839,2014-4-8,49,9.811563
